# T EMEAN E2MEAN CV MMEAN  Mmean |M|mean siflips noflips 
     6.0000e+00     -9.2260e+01      9.0676e+03        3.0868e-04      2.7557e+00      2.0064e+01 37025 12975
     5.8980e+00     -9.6385e+01      9.8987e+03        3.4987e-04      7.0856e-01      1.9113e+01 36768 13232
     5.7959e+00     -9.6011e+01      9.7887e+03        3.3971e-04     -6.4983e+00      2.1212e+01 36586 13414
     5.6939e+00     -9.1264e+01      8.8530e+03        3.2310e-04      7.6148e+00      1.8842e+01 36889 13111
     5.5918e+00     -9.7648e+01      1.0163e+04        4.0188e-04      1.5603e+00      2.0718e+01 36323 13677
     5.4898e+00     -1.0074e+02      1.0751e+04        3.9942e-04      1.6059e+00      2.0687e+01 35899 14101
     5.3878e+00     -9.8510e+01      1.0217e+04        3.5317e-04      9.6700e-01      1.7378e+01 35920 14080
     5.2857e+00     -1.0276e+02      1.1105e+04        3.9124e-04     -4.7195e+00      1.9700e+01 35361 14639
     5.1837e+00     -1.0263e+02      1.1166e+04        4.7036e-04      4.3222e+00      2.2588e+01 35154 14846
     5.0816e+00     -1.0226e+02      1.0993e+04        4.1468e-04     -1.6832e-01      1.9731e+01 35104 14896
     4.9796e+00     -1.1044e+02      1.2869e+04        5.4277e-04      4.7297e+00      2.0688e+01 34540 15460
     4.8776e+00     -1.1260e+02      1.3288e+04        5.1253e-04      3.3891e+00      2.0478e+01 34084 15916
     4.7755e+00     -1.1661e+02      1.4218e+04        5.4406e-04      4.4199e+00      2.1621e+01 33805 16195
     4.6735e+00     -1.1940e+02      1.4896e+04        5.8457e-04     -1.5975e+00      2.3939e+01 33179 16821
     4.5714e+00     -1.2065e+02      1.5173e+04        5.8874e-04      1.1855e+00      2.2380e+01 33268 16732
     4.4694e+00     -1.2384e+02      1.5933e+04        5.9893e-04      6.8068e+00      2.7122e+01 32862 17138
     4.3673e+00     -1.3034e+02      1.7674e+04        7.1930e-04      5.2308e+00      2.5276e+01 31870 18130
     4.2653e+00     -1.3119e+02      1.7905e+04        7.6293e-04     -3.7035e+00      2.4885e+01 31997 18003
     4.1633e+00     -1.3193e+02      1.8123e+04        8.2686e-04      9.2841e+00      2.3767e+01 31602 18398
     4.0612e+00     -1.4152e+02      2.0862e+04        1.0104e-03     -6.5350e+00      2.6662e+01 30613 19387
