# T EMEAN E2MEAN CV MMEAN  Mmean |M|mean siflips noflips 
     6.0000e+00     -8.8021e+01      8.2336e+03        1.3497e-03      9.8680e-01      1.7024e+01 7413 2587
     5.8800e+00     -9.6952e+01      9.8874e+03        1.4103e-03     -1.3796e+00      1.3991e+01 7385 2615
     5.7600e+00     -9.4466e+01      9.5378e+03        1.8507e-03      4.6920e-01      2.1850e+01 7259 2741
     5.6400e+00     -1.0081e+02      1.0662e+04        1.5684e-03     -2.1810e+00      1.9745e+01 7224 2776
     5.5200e+00     -1.0195e+02      1.1105e+04        2.3366e-03     -3.9260e+00      2.3203e+01 7124 2876
     5.4000e+00     -1.0760e+02      1.2155e+04        1.9819e-03      5.3066e+00      2.6441e+01 7083 2917
     5.2800e+00     -9.9722e+01      1.0482e+04        1.9284e-03     -1.2856e+01      2.3490e+01 7068 2932
     5.1600e+00     -1.1361e+02      1.3457e+04        2.0690e-03      1.1553e+01      2.1732e+01 7032 2968
     5.0400e+00     -1.1330e+02      1.3466e+04        2.4724e-03     -3.8140e+00      2.2815e+01 6874 3126
     4.9200e+00     -1.2230e+02      1.5893e+04        3.8610e-03      8.4516e+00      2.9701e+01 6667 3333
     4.8000e+00     -1.1833e+02      1.4680e+04        2.9477e-03      2.5409e+01      3.0221e+01 6661 3339
     4.6800e+00     -1.1668e+02      1.4238e+04        2.8435e-03     -3.7866e+00      2.1503e+01 6731 3269
     4.5600e+00     -1.1937e+02      1.4821e+04        2.7515e-03     -1.0937e+01      2.9259e+01 6634 3366
     4.4400e+00     -1.2569e+02      1.6299e+04        2.5401e-03      4.1172e+00      2.8455e+01 6518 3482
     4.3200e+00     -1.2505e+02      1.6150e+04        2.7477e-03     -5.3982e+00      1.9312e+01 6461 3539
     4.2000e+00     -1.3337e+02      1.8589e+04        4.5528e-03     -3.7354e+00      1.4852e+01 6235 3765
     4.0800e+00     -1.3589e+02      1.8988e+04        3.1314e-03      8.0280e+00      2.3418e+01 6213 3787
     3.9600e+00     -1.4353e+02      2.1297e+04        4.4367e-03     -1.9337e+01      3.0503e+01 6138 3862
     3.8400e+00     -1.4509e+02      2.1430e+04        2.5627e-03      2.2094e+00      2.5532e+01 6007 3993
     3.7200e+00     -1.4617e+02      2.1988e+04        4.4973e-03     -4.6882e+00      2.1521e+01 5895 4105
     3.6000e+00     -1.6192e+02      2.6899e+04        5.2423e-03      2.2276e+01      3.7173e+01 5615 4385
     3.4800e+00     -1.7336e+02      3.0622e+04        4.7048e-03      2.3993e+01      4.3477e+01 5453 4547
     3.3600e+00     -1.7719e+02      3.2123e+04        6.4243e-03     -4.8056e+00      2.2555e+01 5336 4664
     3.2400e+00     -1.8303e+02      3.3989e+04        4.6730e-03     -3.5031e+01      3.9974e+01 5174 4826
     3.1200e+00     -2.1055e+02      4.5312e+04        1.0092e-02     -5.2791e+01      5.8165e+01 4612 5388
     3.0000e+00     -2.1122e+02      4.5355e+04        8.2473e-03      3.1239e+01      5.6039e+01 4601 5399
     2.8800e+00     -2.5724e+02      6.7195e+04        1.2346e-02      9.4257e+01      9.4257e+01 3840 6160
     2.7600e+00     -2.5242e+02      6.4455e+04        9.7278e-03      9.0776e+01      9.0776e+01 3724 6276
     2.6400e+00     -2.5458e+02      6.5636e+04        1.1873e-02      4.7946e+01      4.7969e+01 3799 6201
     2.5200e+00     -2.8007e+02      7.9793e+04        2.1268e-02      2.2885e+01      6.2295e+01 3345 6655
     2.4000e+00     -2.6523e+02      7.1230e+04        1.5352e-02     -2.2893e+01      3.6445e+01 3516 6484
     2.2800e+00     -3.1114e+02      9.7285e+04        9.2015e-03     -7.1825e+01      7.1813e+01 2760 7240
     2.1600e+00     -3.2066e+02      1.0332e+05        1.0673e-02     -6.9248e+01      6.9241e+01 2581 7419
     2.0400e+00     -3.5709e+02      1.2793e+05        1.0053e-02     -1.2850e+02      1.2848e+02 1930 8070
     1.9200e+00     -3.8149e+02      1.4618e+05        1.7550e-02     -1.5972e+02      1.5969e+02 1629 8371
     1.8000e+00     -4.6567e+02      2.1754e+05        2.1424e-02     -2.3833e+02      2.3829e+02 501 9499
     1.6800e+00     -4.8918e+02      2.3947e+05        6.3916e-03     -2.4975e+02      2.4970e+02 284 9716
     1.5600e+00     -4.9689e+02      2.4697e+05        2.9775e-03     -2.5164e+02      2.5159e+02 175 9825
     1.4400e+00     -5.0306e+02      2.5313e+05        2.5815e-03     -2.5371e+02      2.5366e+02 95 9905
     1.3200e+00     -5.0586e+02      2.5592e+05        1.8110e-03     -2.5432e+02      2.5427e+02 73 9927
     1.2000e+00     -5.0954e+02      2.5963e+05       -4.2942e-05     -2.5537e+02      2.5531e+02 30 9970
     1.0800e+00     -5.1107e+02      2.6118e+05       -1.6002e-03     -2.5577e+02      2.5572e+02 18 9982
     9.6000e-01     -5.1205e+02      2.6217e+05       -2.8447e-03     -2.5603e+02      2.5597e+02 0 10000
     8.4000e-01     -5.1203e+02      2.6214e+05       -3.6863e-03     -2.5602e+02      2.5597e+02 2 9998
     7.2000e-01     -5.1200e+02      2.6212e+05       -4.9790e-03     -2.5601e+02      2.5596e+02 2 9998
     6.0000e-01     -5.1205e+02      2.6217e+05       -7.2825e-03     -2.5603e+02      2.5597e+02 0 10000
     4.8000e-01     -5.1205e+02      2.6217e+05       -1.1379e-02     -2.5603e+02      2.5597e+02 0 10000
     3.6000e-01     -5.1205e+02      2.6217e+05       -2.0229e-02     -2.5603e+02      2.5597e+02 0 10000
     2.4000e-01     -5.1205e+02      2.6217e+05       -4.5516e-02     -2.5603e+02      2.5597e+02 0 10000
     1.2000e-01     -5.1205e+02      2.6217e+05       -1.8206e-01     -2.5603e+02      2.5597e+02 0 10000
