# T EMEAN E2MEAN CV MMEAN  Mmean |M|mean siflips noflips 
     6.0000e+00     -5.8441e+00      7.6430e+01        2.3487e-05      2.1052e-01      4.8853e+00 36937 13063
     5.8980e+00     -6.0302e+00      7.8673e+01        2.4326e-05      1.1656e-01      4.9465e+00 36512 13488
     5.7959e+00     -6.0884e+00      7.9774e+01        2.5426e-05     -3.7400e-02      5.0212e+00 36280 13720
     5.6939e+00     -6.1474e+00      8.0119e+01        2.6112e-05      3.8396e-01      5.0321e+00 36218 13782
     5.5918e+00     -6.3502e+00      8.5047e+01        2.8605e-05      1.8920e-02      5.1130e+00 35899 14101
     5.4898e+00     -6.5291e+00      8.6639e+01        2.9206e-05      2.0088e-01      5.1593e+00 35417 14583
     5.3878e+00     -6.6216e+00      9.0138e+01        3.1895e-05      3.4400e-02      5.1800e+00 35258 14742
     5.2857e+00     -6.8560e+00      9.3427e+01        3.3232e-05      4.9428e-01      5.3251e+00 34879 15121
     5.1837e+00     -6.8493e+00      9.1791e+01        3.3404e-05     -1.1824e-01      5.3073e+00 34778 15222
     5.0816e+00     -7.0377e+00      9.4413e+01        3.4763e-05     -1.1056e-01      5.3665e+00 34470 15530
     4.9796e+00     -7.5045e+00      1.0555e+02        3.9711e-05     -8.7640e-02      5.6443e+00 33814 16186
     4.8776e+00     -7.5134e+00      1.0513e+02        4.0923e-05     -1.3072e-01      5.5811e+00 33470 16530
     4.7755e+00     -7.4225e+00      9.9534e+01        3.8974e-05     -2.8932e-01      5.3889e+00 33419 16581
     4.6735e+00     -7.8292e+00      1.1140e+02        4.5881e-05     -2.3524e-01      5.6364e+00 32765 17235
     4.5714e+00     -8.5415e+00      1.2889e+02        5.3531e-05      4.0800e-02      5.9779e+00 31835 18165
     4.4694e+00     -8.9570e+00      1.3833e+02        5.8175e-05     -1.5252e-01      6.2264e+00 31189 18811
     4.3673e+00     -8.6906e+00      1.2990e+02        5.7016e-05      5.2800e-03      6.0456e+00 31375 18625
     4.2653e+00     -8.8414e+00      1.3308e+02        6.0363e-05     -4.0276e-01      6.2128e+00 30906 19094
     4.1633e+00     -9.3168e+00      1.4093e+02        6.2453e-05      3.0080e-01      6.3262e+00 30149 19851
     4.0612e+00     -9.5946e+00      1.5110e+02        7.1600e-05      3.3860e-01      6.4830e+00 29528 20472
     3.9592e+00     -9.8456e+00      1.5588e+02        7.5204e-05      4.6872e-01      6.6268e+00 29070 20930
     3.8571e+00     -1.0574e+01      1.7387e+02        8.3424e-05     -2.7584e-01      6.9909e+00 28119 21881
     3.7551e+00     -1.0727e+01      1.7738e+02        8.8380e-05     -8.4560e-02      7.0148e+00 27589 22411
     3.6531e+00     -1.1678e+01      2.0867e+02        1.0834e-04     -8.5100e-01      7.4440e+00 26205 23795
     3.5510e+00     -1.2207e+01      2.2297e+02        1.1729e-04      7.8036e-01      7.7675e+00 25330 24670
     3.4490e+00     -1.2779e+01      2.3937e+02        1.2789e-04      2.0208e-01      8.0698e+00 24238 25762
     3.3469e+00     -1.3439e+01      2.5950e+02        1.4085e-04     -5.7696e-01      8.3077e+00 23276 26724
     3.2449e+00     -1.3961e+01      2.7162e+02        1.4573e-04      4.8316e-01      8.5390e+00 22220 27780
     3.1429e+00     -1.5248e+01      3.1738e+02        1.7186e-04      3.5756e-01      9.1973e+00 20563 29437
     3.0408e+00     -1.5558e+01      3.2652e+02        1.8273e-04     -1.5742e+00      9.3168e+00 19804 30196
     2.9388e+00     -1.7373e+01      3.8965e+02        2.0339e-04     -7.8132e-01      1.0173e+01 17494 32506
     2.8367e+00     -1.8286e+01      4.2578e+02        2.2714e-04      2.9336e-01      1.0550e+01 16277 33723
     2.7347e+00     -1.9192e+01      4.5637e+02        2.3539e-04      4.0952e-01      1.1029e+01 14953 35047
     2.6327e+00     -2.0177e+01      4.9121e+02        2.4268e-04     -1.3216e+00      1.1455e+01 13283 36717
     2.5306e+00     -2.2090e+01      5.7191e+02        2.6210e-04      4.7234e+00      1.2255e+01 11122 38878
     2.4286e+00     -2.3200e+01      6.1414e+02        2.5732e-04      2.7864e-01      1.2742e+01 9795 40205
     2.3265e+00     -2.4654e+01      6.7619e+02        2.5252e-04     -3.4030e+00      1.3315e+01 7954 42046
     2.2245e+00     -2.5953e+01      7.2980e+02        2.2726e-04     -4.3160e-02      1.3901e+01 6333 43667
     2.1224e+00     -2.6637e+01      7.6300e+02        2.3744e-04      8.6763e+00      1.4114e+01 5590 44410
     2.0204e+00     -2.8047e+01      8.2693e+02        1.9736e-04     -1.0014e+01      1.4687e+01 3884 46116
     1.9184e+00     -2.8402e+01      8.4412e+02        2.0361e-04      1.5197e+00      1.4787e+01 3469 46531
     1.8163e+00     -2.9635e+01      9.0030e+02        1.3367e-04     -5.8646e+00      1.5297e+01 2186 47814
     1.7143e+00     -3.0161e+01      9.2677e+02        1.1636e-04     -1.0729e+01      1.5445e+01 1624 48376
     1.6122e+00     -3.0636e+01      9.5183e+02        1.0202e-04      7.7999e+00      1.5597e+01 1187 48813
     1.5102e+00     -3.1373e+01      9.8957e+02        4.6419e-05     -1.5834e+01      1.5833e+01 555 49445
     1.4082e+00     -3.1487e+01      9.9583e+02        4.4231e-05     -1.5863e+01      1.5863e+01 444 49556
     1.3061e+00     -3.1742e+01      1.0096e+03        2.4091e-05     -1.5934e+01      1.5933e+01 230 49770
     1.2041e+00     -3.1861e+01      1.0165e+03        1.9415e-05      8.1767e+00      1.5958e+01 150 49850
     1.1020e+00     -3.1862e+01      1.0164e+03        2.0233e-05      1.5962e+01      1.5962e+01 108 49892
     1.0000e+00     -3.1956e+01      1.0215e+03        6.6181e-06      1.5989e+01      1.5989e+01 42 49958
