# T EMEAN E2MEAN CV MMEAN  Mmean |M|mean siflips noflips 
     6.0000e+00     -8.9147e+01      8.5311e+03        1.6217e-05      7.1929e-01      1.9227e+01 745479 254521
     5.8800e+00     -9.1727e+01      8.9930e+03        1.6749e-05     -4.8208e-01      1.9942e+01 739294 260706
     5.7600e+00     -9.3980e+01      9.4370e+03        1.8228e-05      5.5844e-01      2.0182e+01 734523 265477
     5.6400e+00     -9.6162e+01      9.8369e+03        1.8542e-05      6.1213e-01      2.0041e+01 728007 271993
     5.5200e+00     -9.7676e+01      1.0127e+04        1.9250e-05      1.0299e+00      2.0460e+01 723069 276931
     5.4000e+00     -1.0094e+02      1.0790e+04        2.0641e-05      9.8788e-01      2.0607e+01 715446 284554
     5.2800e+00     -1.0315e+02      1.1247e+04        2.1780e-05     -1.6862e-01      2.0211e+01 708522 291478
     5.1600e+00     -1.0595e+02      1.1835e+04        2.2890e-05     -1.0717e+00      2.0865e+01 701421 298579
     5.0400e+00     -1.0864e+02      1.2416e+04        2.4203e-05     -1.1036e+00      2.1493e+01 694611 305389
     4.9200e+00     -1.1197e+02      1.3161e+04        2.5749e-05      2.2005e+00      2.1813e+01 686693 313307
     4.8000e+00     -1.1508e+02      1.3893e+04        2.8203e-05      4.1078e-01      2.1979e+01 679083 320917
     4.6800e+00     -1.1861e+02      1.4730e+04        3.0225e-05     -9.5372e-01      2.2563e+01 669863 330137
     4.5600e+00     -1.2206e+02      1.5562e+04        3.1864e-05      1.9552e+00      2.3518e+01 660240 339760
     4.4400e+00     -1.2581e+02      1.6485e+04        3.3272e-05     -6.4766e-01      2.3846e+01 650815 349185
     4.3200e+00     -1.3090e+02      1.7804e+04        3.5779e-05     -8.9499e-01      2.3897e+01 639103 360897
     4.2000e+00     -1.3453e+02      1.8786e+04        3.9053e-05     -1.4373e+00      2.4891e+01 629737 370263
     4.0800e+00     -1.3906e+02      2.0028e+04        4.1475e-05      1.8489e-01      2.6618e+01 617672 382328
     3.9600e+00     -1.4377e+02      2.1348e+04        4.3307e-05     -1.7856e+00      2.6695e+01 605541 394459
     3.8400e+00     -1.5103e+02      2.3550e+04        5.0153e-05     -3.8098e-01      2.8531e+01 590082 409918
     3.7200e+00     -1.5658e+02      2.5257e+04        5.3476e-05     -4.5277e+00      2.9192e+01 577361 422639
     3.6000e+00     -1.6219e+02      2.7063e+04        5.8520e-05     -2.1039e+00      2.9425e+01 562660 437340
     3.4800e+00     -1.7140e+02      3.0184e+04        6.6493e-05      2.1155e+00      3.1620e+01 543577 456423
     3.3600e+00     -1.7935e+02      3.2957e+04        7.0032e-05     -1.5500e+00      3.3958e+01 525472 474528
     3.2400e+00     -1.8743e+02      3.5993e+04        8.2122e-05     -2.5046e+00      3.5671e+01 506461 493539
     3.1200e+00     -1.9874e+02      4.0399e+04        9.2791e-05     -3.3621e+00      4.2881e+01 483878 516122
     3.0000e+00     -2.0829e+02      4.4342e+04        1.0642e-04      3.3997e+00      4.3303e+01 461866 538134
     2.8800e+00     -2.2364e+02      5.0960e+04        1.1392e-04      8.2731e+00      5.0269e+01 432605 567395
     2.7600e+00     -2.3668e+02      5.7086e+04        1.4004e-04      9.5206e-01      5.4451e+01 405958 594042
     2.6400e+00     -2.5896e+02      6.8270e+04        1.7345e-04     -2.1822e+01      7.2257e+01 365395 634605
     2.5200e+00     -2.8548e+02      8.3112e+04        2.5426e-04      3.2985e+01      9.5890e+01 320764 679236
     2.4000e+00     -3.1692e+02      1.0242e+05        3.4352e-04      3.9401e+01      1.2767e+02 270051 729949
     2.2800e+00     -3.7169e+02      1.4021e+05        3.9463e-04     -8.7047e+01      1.8239e+02 186240 813760
     2.1600e+00     -4.0993e+02      1.6929e+05        2.6726e-04     -2.1318e+02      2.1318e+02 130471 869529
     2.0400e+00     -4.4030e+02      1.9471e+05        2.0130e-04     -2.3014e+02      2.3014e+02 88127 911873
     1.9200e+00     -4.6140e+02      2.1345e+05        1.5180e-04     -2.3969e+02      2.3969e+02 60162 939838
     1.8000e+00     -4.7625e+02      2.2717e+05        1.1056e-04     -2.4507e+02      2.4507e+02 41024 958976
     1.6800e+00     -4.8761e+02      2.3800e+05        8.1684e-05     -2.4885e+02      2.4885e+02 27108 972892
     1.5600e+00     -4.9630e+02      2.4646e+05        5.7625e-05     -2.5166e+02      2.5166e+02 16845 983155
     1.4400e+00     -5.0206e+02      2.5215e+05        4.3009e-05     -2.5327e+02      2.5327e+02 10407 989593
     1.3200e+00     -5.0643e+02      2.5652e+05        2.7724e-05     -2.5453e+02      2.5453e+02 5715 994285
     1.2000e+00     -5.0912e+02      2.5923e+05        1.6187e-05     -2.5525e+02      2.5525e+02 2942 997058
     1.0800e+00     -5.1066e+02      2.6078e+05        9.1896e-06     -2.5566e+02      2.5566e+02 1405 998595
     9.6000e-01     -5.1145e+02      2.6159e+05        4.5661e-06     -2.5586e+02      2.5586e+02 572 999428
     8.4000e-01     -5.1185e+02      2.6199e+05        1.3582e-06     -2.5596e+02      2.5596e+02 142 999858
     7.2000e-01     -5.1198e+02      2.6212e+05       -1.9293e-07     -2.5600e+02      2.5599e+02 26 999974
     6.0000e-01     -5.1200e+02      2.6214e+05       -6.1872e-07     -2.5600e+02      2.5600e+02 6 999994
     4.8000e-01     -5.1200e+02      2.6214e+05       -1.1378e-06     -2.5600e+02      2.5600e+02 0 1000000
     3.6000e-01     -5.1200e+02      2.6214e+05       -2.0227e-06     -2.5600e+02      2.5600e+02 0 1000000
     2.4000e-01     -5.1200e+02      2.6214e+05       -4.5511e-06     -2.5600e+02      2.5600e+02 0 1000000
     1.2000e-01     -5.1200e+02      2.6214e+05       -1.8204e-05     -2.5600e+02      2.5600e+02 0 1000000
