# T EMEAN E2MEAN CV MMEAN  Mmean |M|mean siflips noflips 
     6.0000e+00     -5.8507e+00      7.6172e+01        2.3301e-06     -1.4768e-02      4.8951e+00 368951 131049
     5.8980e+00     -5.9004e+00      7.6958e+01        2.4230e-06      2.4120e-03      4.9098e+00 368060 131940
     5.7959e+00     -6.0188e+00      7.8822e+01        2.5361e-06      3.7672e-02      4.9593e+00 365380 134620
     5.6939e+00     -6.2421e+00      8.2380e+01        2.6783e-06     -3.7224e-02      5.0687e+00 360541 139459
     5.5918e+00     -6.3619e+00      8.4031e+01        2.7860e-06     -3.1336e-02      5.0993e+00 358563 141437
     5.4898e+00     -6.5190e+00      8.6756e+01        2.9370e-06      5.1052e-02      5.1728e+00 355333 144667
     5.3878e+00     -6.6037e+00      8.8522e+01        3.0945e-06      8.2028e-02      5.2036e+00 352729 147271
     5.2857e+00     -6.8180e+00      9.2198e+01        3.2723e-06      3.9160e-03      5.2873e+00 349281 150719
     5.1837e+00     -6.9332e+00      9.4335e+01        3.4436e-06      5.7800e-03      5.3363e+00 346429 153571
     5.0816e+00     -7.1869e+00      9.9137e+01        3.6777e-06      4.6084e-02      5.4537e+00 342005 157995
     4.9796e+00     -7.2772e+00      1.0039e+02        3.8259e-06     -6.0724e-02      5.4686e+00 339290 160710
     4.8776e+00     -7.5262e+00      1.0541e+02        4.0994e-06     -1.9976e-02      5.5757e+00 334771 165229
     4.7755e+00     -7.7429e+00      1.1029e+02        4.4148e-06     -3.5224e-02      5.6577e+00 330657 169343
     4.6735e+00     -8.0533e+00      1.1529e+02        4.6179e-06     -4.1008e-02      5.7951e+00 325341 174659
     4.5714e+00     -8.2928e+00      1.2175e+02        5.0702e-06     -6.7412e-02      5.9245e+00 320866 179134
     4.4694e+00     -8.5145e+00      1.2619e+02        5.3754e-06      1.2815e-01      6.0390e+00 316539 183461
     4.3673e+00     -8.7464e+00      1.3088e+02        5.7024e-06      3.0244e-02      6.0854e+00 312181 187819
     4.2653e+00     -8.9975e+00      1.3697e+02        6.1575e-06     -6.3164e-02      6.2113e+00 307530 192470
     4.1633e+00     -9.4399e+00      1.4703e+02        6.6831e-06      1.3010e-01      6.4067e+00 299700 200300
     4.0612e+00     -9.8260e+00      1.5715e+02        7.3482e-06      7.5236e-02      6.6022e+00 292766 207234
     3.9592e+00     -1.0082e+01      1.6299e+02        7.8272e-06      3.2100e-02      6.7394e+00 287367 212633
     3.8571e+00     -1.0657e+01      1.7914e+02        8.8149e-06     -2.6652e-02      6.9894e+00 278588 221412
     3.7551e+00     -1.1063e+01      1.8931e+02        9.4912e-06      2.3504e-01      7.2073e+00 271175 228825
     3.6531e+00     -1.1582e+01      2.0398e+02        1.0467e-05      2.0414e-01      7.4077e+00 262800 237200
     3.5510e+00     -1.2167e+01      2.2009e+02        1.1427e-05     -8.4320e-02      7.6995e+00 253254 246746
     3.4490e+00     -1.2746e+01      2.3724e+02        1.2572e-05      3.5451e-01      7.9830e+00 243408 256592
     3.3469e+00     -1.3447e+01      2.5904e+02        1.3967e-05      1.1071e-01      8.2984e+00 232309 267691
     3.2449e+00     -1.4125e+01      2.8041e+02        1.5365e-05      1.6546e-01      8.6456e+00 221356 278644
     3.1429e+00     -1.5072e+01      3.1160e+02        1.7098e-05     -1.7495e-01      9.0708e+00 207432 292568
     3.0408e+00     -1.5917e+01      3.3915e+02        1.8558e-05      4.8736e-01      9.4584e+00 195090 304910
     2.9388e+00     -1.6867e+01      3.7215e+02        2.0297e-05     -1.6894e-01      9.8963e+00 180853 319147
     2.8367e+00     -1.8084e+01      4.1566e+02        2.2027e-05     -2.8895e-01      1.0450e+01 163591 336409
     2.7347e+00     -1.9192e+01      4.5613e+02        2.3484e-05     -1.4965e+00      1.0957e+01 149236 350764
     2.6327e+00     -2.0236e+01      4.9661e+02        2.5144e-05     -2.0852e-02      1.1423e+01 134403 365597
     2.5306e+00     -2.1690e+01      5.5304e+02        2.5793e-05     -5.5664e-02      1.2072e+01 114942 385058
     2.4286e+00     -2.2945e+01      6.0317e+02        2.6005e-05      8.1852e-01      1.2616e+01 98988 401012
     2.3265e+00     -2.4361e+01      6.6272e+02        2.5597e-05     -8.9880e-01      1.3222e+01 81428 418572
     2.2245e+00     -2.5615e+01      7.1597e+02        2.4180e-05      7.3908e-02      1.3747e+01 66674 433326
     2.1224e+00     -2.6820e+01      7.6958e+02        2.2309e-05      5.0684e-01      1.4221e+01 52632 447368
     2.0204e+00     -2.7826e+01      8.1600e+02        2.0445e-05     -1.3084e+00      1.4601e+01 41604 458396
     1.9184e+00     -2.8748e+01      8.5900e+02        1.7699e-05     -3.6414e+00      1.4944e+01 31260 468740
     1.8163e+00     -2.9603e+01      8.9951e+02        1.4046e-05     -1.6546e+00      1.5261e+01 22296 477704
     1.7143e+00     -3.0297e+01      9.3441e+02        1.1223e-05     -6.9719e+00      1.5486e+01 15612 484388
     1.6122e+00     -3.0786e+01      9.5890e+02        8.5524e-06      5.4336e+00      1.5655e+01 10494 489506
     1.5102e+00     -3.1213e+01      9.8127e+02        6.1600e-06      1.5784e+01      1.5784e+01 6752 493248
     1.4082e+00     -3.1485e+01      9.9580e+02        4.5589e-06     -1.3829e+01      1.5861e+01 4442 495558
     1.3061e+00     -3.1651e+01      1.0048e+03        3.5459e-06     -1.5907e+01      1.5907e+01 2806 497194
     1.2041e+00     -3.1821e+01      1.0141e+03        2.0847e-06     -1.5953e+01      1.5953e+01 1508 498492
     1.1020e+00     -3.1903e+01      1.0186e+03        1.3406e-06     -1.5975e+01      1.5975e+01 780 499220
     1.0000e+00     -3.1950e+01      1.0212e+03        8.1225e-07     -1.5987e+01      1.5987e+01 378 499622
